order_id,customer_id,order_date,country,n_lines,total_quantity,order_value_gbp,max_line_value_gbp,avg_unit_price,max_unit_price,min_unit_price,top_stock_code,top_category,top_description,returned,return_event_date,returned_units,log_order_value,avg_qty_per_line,price_spread,basket_concentration,hour,day_of_week,is_weekend,month,days_to_christmas,region,prior_orders,prior_returns_observed,is_new_customer,days_since_last_order,customer_tenure_days,prior_avg_order_value,prior_return_rate,discount_pct,category_return_rate,category_order_count
502635,239,2011-03-24 10:26:13.644316528,United Kingdom,2,7,12.71,6.99,1.88,2.33,1.43,20044,200,ITEM 20044,0,,0.0,2.6181254935742233,3.5,1.6293706293706296,0.5499606608969315,10,3,0,3,89,UK,5,2,0,9.336489531244352,419.86200950392123,54.326,0.4,0.45520788684097724,0.2016313677367254,1463.0
501311,196,2011-03-25 00:10:41.562545632,United Kingdom,4,22,103.6,60.599999999999994,4.7475000000000005,10.1,1.27,20039,200,ITEM 20039,0,,0.0,4.650143551630823,5.5,7.95275590551181,0.5849420849420849,0,4,0,3,90,UK,4,0,0,9.838106377675278,406.4902472702931,95.9475,0.0,-0.29613411735268347,0.2016313677367254,1463.0
502674,183,2011-03-25 06:13:39.383642496,Spain,2,13,33.97,23.52,2.5149999999999997,2.94,2.09,20013,200,ITEM 20013,0,,0.0,3.5544905510752844,6.5,1.4066985645933014,0.6923756255519576,6,4,0,3,90,EU,7,0,0,95.01216329968204,426.8266188503159,128.25142857142856,0.0,0.30260726750153977,0.2016313677367254,1463.0
502645,278,2011-03-25 10:02:31.907882184,United Kingdom,6,31,81.14,39.160000000000004,3.0483333333333333,7.37,0.91,20017,200,ITEM 20017,0,,0.0,4.408425108528412,5.166666666666667,8.098901098901099,0.4826226275573084,10,4,0,3,90,UK,4,2,0,96.12635726387825,253.4426775467203,93.7875,0.5,0.268151889600433,0.2016313677367254,1463.0
501104,36,2011-03-25 20:41:38.961546112,Germany,2,11,32.629999999999995,22.68,2.885,3.78,1.99,20016,200,ITEM 20016,1,2011-03-28 12:43:46.028408197,5.0,3.515418525752178,5.5,1.899497487437186,0.6950658902850139,20,4,0,3,90,EU,1,0,0,64.10194296126922,64.10194296126922,93.31,0.0,0.2747277172705046,0.2016313677367254,1463.0
503198,174,2011-03-25 20:42:28.897373160,France,1,10,27.3,27.3,2.73,2.73,2.73,20029,200,ITEM 20029,0,,0.0,3.342861804649192,10.0,1.0,1.0,20,4,0,3,90,EU,15,6,0,45.725042295270924,442.145810233494,86.23466666666667,0.4,0.2853403141361256,0.2016313677367254,1463.0
502356,123,2011-03-26 01:32:25.089090424,United Kingdom,5,34,138.68,41.13,4.918,8.25,0.95,20106,201,ITEM 20106,0,,0.0,4.939354092091292,6.8,8.68421052631579,0.2965820594173637,1,5,1,3,91,UK,5,0,0,2.99617517695787,372.513728174701,106.626,0.0,-0.15904722106142932,0.20019785329178413,295.0
500612,362,2011-03-26 05:44:08.024846032,Germany,5,36,99.32,42.96,2.804,5.37,1.62,20001,200,ITEM 20001,0,,0.0,4.608365076884611,7.2,3.314814814814815,0.43254128070882003,5,5,1,3,91,EU,5,0,0,12.700631759892778,356.0613340884691,120.79400000000001,0.0,0.28317274728447195,0.2016313677367254,1463.0
502546,469,2011-03-26 12:49:22.178743992,Spain,3,22,71.18,44.0,3.1533333333333338,4.4,2.0,20068,200,ITEM 20068,0,,0.0,4.279162999214643,7.333333333333333,2.2,0.6181511660578813,12,5,1,3,91,EU,5,1,0,5.293432819698982,326.3769208196743,88.59799999999998,0.2,0.1168186612072708,0.2016313677367254,1463.0
503989,466,2011-03-26 15:19:29.462157544,EIRE,1,11,19.8,19.8,1.8,1.8,1.8,20112,201,ITEM 20112,0,,0.0,3.0349529867072724,11.0,1.0,1.0,15,5,1,3,91,EU,0,0,1,,0.0,,,0.49367088607594933,0.20019785329178413,295.0
500379,222,2011-03-26 15:25:52.538305112,EIRE,5,19,167.25,107.30000000000001,7.564,10.73,3.46,20115,201,ITEM 20115,0,,0.0,5.125450968524837,3.8,3.101156069364162,0.6415545590433483,15,5,1,3,91,EU,3,0,0,157.75186622572588,386.1514175840046,104.33,0.0,-1.2821859862181895,0.20019785329178413,295.0
502494,455,2011-03-26 16:15:20.677394200,United Kingdom,4,17,28.23,11.75,2.165,3.4,0.87,20102,201,ITEM 20102,0,,0.0,3.3751955791231545,4.25,3.9080459770114944,0.4162238753099539,16,5,1,3,91,UK,4,1,0,134.93127755493862,352.72322596979546,59.8175,0.25,0.5488974113135188,0.20019785329178413,295.0
502159,364,2011-03-27 03:22:14.256947728,United Kingdom,5,34,168.73,109.12,4.08,9.92,0.9,20103,201,ITEM 20103,0,,0.0,5.13420893917344,6.8,11.022222222222222,0.6467136845848398,3,6,1,3,92,UK,5,1,0,60.49501035254819,327.03985471449704,99.82600000000001,0.2,-0.44695995197667404,0.20019785329178413,295.0
500429,363,2011-03-27 03:33:10.220459416,France,5,38,284.29,120.24,6.606,13.36,1.4,20014,200,ITEM 20014,1,2011-05-23 09:42:36.993647499,11.0,5.653506206781466,7.6,9.542857142857143,0.42294839776284776,3,6,1,3,92,EU,12,3,0,8.725836752513889,375.9209273908149,64.05416666666666,0.25,-1.2046529662659946,0.2016313677367254,1463.0
502853,77,2011-03-27 09:30:04.955687680,United Kingdom,6,39,86.67,21.349999999999998,2.405,4.27,0.81,20055,200,ITEM 20055,0,,0.0,4.473579765600494,6.5,5.271604938271604,0.2463366793584862,9,6,1,3,92,UK,5,0,0,128.69255388359934,308.45184666751976,87.018,0.0,0.3666094201045055,0.2016313677367254,1463.0
502541,389,2011-03-27 15:31:25.939676896,United Kingdom,5,28,154.32999999999998,72.69999999999999,4.718,7.27,2.89,20103,201,ITEM 20103,0,,0.0,5.045551885999815,5.6,2.515570934256055,0.4710684896002073,15,6,1,3,92,UK,7,0,0,33.75521004253523,380.06289479478346,84.98714285714287,0.0,-0.5749566282273699,0.20019785329178413,295.0
501169,102,2011-03-27 20:41:48.718163360,Germany,5,22,85.97,32.67,4.174,5.44,2.28,20032,200,ITEM 20032,0,,0.0,4.465563231601674,4.4,2.385964912280702,0.38001628475049437,20,6,1,3,92,EU,7,5,0,26.09733020580111,330.41136682690234,92.27571428571427,0.7142857142857143,-0.08288197505983108,0.2016313677367254,1463.0
500018,433,2011-03-27 22:36:20.287820256,EIRE,5,39,119.54,49.830000000000005,2.876,4.53,1.64,20057,200,ITEM 20057,0,,0.0,4.7919816480548985,7.8,2.76219512195122,0.41684791701522506,22,6,1,3,92,EU,9,2,0,19.373517148356946,419.81030203459017,72.61444444444446,0.2222222222222222,0.023685070238484096,0.2016313677367254,1463.0
500105,262,2011-03-27 23:22:44.029253480,EIRE,5,30,96.43,35.1,3.152,3.98,2.39,20034,200,ITEM 20034,0,,0.0,4.57913417143725,6.0,1.6652719665271967,0.36399460748729645,23,6,1,3,92,EU,3,1,0,60.199724916560974,446.69560308034147,116.59666666666668,0.3333333333333333,0.12740928422767162,0.2016313677367254,1463.0
501308,291,2011-03-28 03:55:38.838961328,Germany,5,26,190.19,82.8,8.73,21.58,1.91,20017,200,ITEM 20017,0,,0.0,5.253267697994312,5.2,11.298429319371728,0.43535411956464587,3,0,0,3,93,EU,9,0,0,52.22145369802338,402.4264822192632,74.15,0.0,-1.285662780915755,0.2016313677367254,1463.0
503423,310,2011-03-28 12:33:46.727150888,United Kingdom,5,24,134.65,80.22,5.5,11.46,2.07,20119,201,ITEM 20119,0,,0.0,4.910078039104941,4.8,5.536231884057972,0.5957668028221315,12,0,0,3,93,UK,8,2,0,35.343482265613055,420.4270631664222,59.00625,0.25,-0.5815128024430352,0.20019785329178413,295.0
502924,465,2011-03-28 12:41:32.180265736,Spain,3,23,61.16,29.15,2.72,2.93,2.58,20045,200,ITEM 20045,0,,0.0,4.129711706059392,7.666666666666667,1.1356589147286822,0.4766187050359712,12,0,0,3,93,EU,4,2,0,235.55021621362152,407.3487509679902,90.775,0.5,0.1495515539178196,0.2016313677367254,1463.0
500712,124,2011-03-28 13:57:11.810186456,United Kingdom,1,11,71.39,71.39,6.49,6.49,6.49,20037,200,ITEM 20037,0,,0.0,4.28206816830505,11.0,1.0,1.0,13,0,0,3,93,UK,9,0,0,54.74392022425426,422.14242010767344,120.31333333333333,0.0,-1.2037351443123936,0.2016313677367254,1463.0
502521,158,2011-03-28 21:50:02.287737544,United Kingdom,1,3,8.64,8.64,2.88,2.88,2.88,20098,200,ITEM 20098,0,,0.0,2.265921108622454,3.0,1.0,1.0,21,0,0,3,93,UK,5,2,0,57.179793480946294,393.04105212433296,88.74800000000002,0.4,0.1299093655589123,0.2016313677367254,1463.0
503172,461,2011-03-28 22:04:30.434803104,United Kingdom,5,36,93.66,33.4,3.254,6.35,1.27,20039,200,ITEM 20039,0,,0.0,4.5502915244781015,7.2,5.0,0.3566090113175315,22,0,0,3,93,UK,3,1,0,93.77814802086023,177.41402658943449,102.06333333333335,0.3333333333333333,0.2522155688622755,0.2016313677367254,1463.0
502547,86,2011-03-29 02:31:51.622209728,France,4,33,112.2,48.64,3.185,6.08,0.8,20116,201,ITEM 20116,0,,0.0,4.729156165769083,8.25,7.6,0.43351158645276294,2,1,0,3,94,EU,5,1,0,103.02826130654954,329.18045221858335,87.676,0.2,0.05100228368434412,0.20019785329178413,295.0
502560,132,2011-03-29 02:49:35.209117784,United Kingdom,5,39,161.92000000000002,46.31,3.624,6.55,0.48,20041,200,ITEM 20041,0,,0.0,5.093259282780212,7.8,13.645833333333334,0.2860054347826087,2,1,0,3,94,UK,4,1,0,68.13778568254689,415.47545945220776,72.7,0.25,-0.2310967496673637,0.2016313677367254,1463.0
500603,60,2011-03-29 11:42:58.822171280,France,6,32,59.91,16.65,2.705,5.55,0.88,20009,200,ITEM 20009,0,,0.0,4.109397364848393,5.333333333333333,6.306818181818182,0.27791687531296944,11,1,0,3,94,EU,5,3,0,11.544580507550464,398.7629338064234,105.79,0.6,0.4621599784540802,0.2016313677367254,1463.0
503707,267,2011-03-29 17:48:58.462997616,United Kingdom,5,32,165.9,58.660000000000004,4.542,8.38,2.38,20079,200,ITEM 20079,0,,0.0,5.11739483066779,6.4,3.521008403361345,0.3535864978902954,17,1,0,3,94,UK,3,0,0,23.941681277448982,186.44608962611352,78.50999999999999,0.0,-0.5340515049239447,0.2016313677367254,1463.0
500414,484,2011-03-29 22:22:50.261587184,United Kingdom,2,13,48.96,39.0,3.61,3.9,3.32,20057,200,ITEM 20057,0,,0.0,3.911222685257377,6.5,1.1746987951807228,0.7965686274509803,22,1,0,3,94,UK,5,1,0,30.766055810789258,425.32310621886666,63.576,0.2,-0.3721973094170401,0.2016313677367254,1463.0
500670,143,2011-03-29 23:47:51.429034408,Spain,2,14,32.6,25.4,2.17,2.54,1.8,20002,200,ITEM 20002,0,,0.0,3.5145260669691587,7.0,1.4111111111111112,0.7791411042944785,23,1,0,3,94,EU,8,3,0,21.608659761122222,376.46654146290075,89.0225,0.375,0.37476026083621017,0.2016313677367254,1463.0
500619,316,2011-03-30 01:45:35.788465072,United Kingdom,1,10,89.1,89.1,8.91,8.91,8.91,20062,200,ITEM 20062,1,2011-05-13 12:53:03.095189780,10.0,4.500920164614292,10.0,1.0,1.0,1,2,0,3,95,UK,6,1,0,142.99584121940316,418.0582136618144,95.705,0.16666666666666666,-1.6052631578947363,0.2016313677367254,1463.0
503480,21,2011-03-30 02:38:12.675537296,United Kingdom,6,41,135.06,51.36,3.168333333333333,6.42,0.99,20049,200,ITEM 20049,0,,0.0,4.913095964916915,6.833333333333333,6.484848484848484,0.3802754331408263,2,2,0,3,95,UK,8,1,0,53.68388432665556,398.8641431365734,80.99375,0.125,0.08548600060940514,0.2016313677367254,1463.0
503890,164,2011-03-30 02:50:16.500924360,United Kingdom,4,21,129.53,84.15,5.595000000000001,7.65,4.11,20030,200,ITEM 20030,0,,0.0,4.871603085400698,5.25,1.8613138686131385,0.649656450243187,2,2,0,3,95,UK,3,0,0,227.89710360229193,290.07229072489025,100.99666666666667,0.0,-0.8255232189415826,0.2016313677367254,1463.0
502933,77,2011-03-30 05:32:09.676464576,United Kingdom,5,27,91.06,39.489999999999995,3.282,5.67,1.35,20055,200,ITEM 20055,0,,0.0,4.5224405383890955,5.4,4.199999999999999,0.4336701076213485,5,2,0,3,95,UK,6,0,0,2.8347768608437036,311.28662352836346,86.96,0.0,0.15344210477385767,0.2016313677367254,1463.0
503310,345,2011-03-30 17:23:37.025118728,United Kingdom,6,42,144.76,50.82,3.4416666666666664,7.26,2.2,20103,201,ITEM 20103,1,2011-04-04 00:39:24.917146197,5.0,4.981961433511648,7.0,3.3,0.35106382978723405,17,2,0,3,95,UK,6,0,0,130.67712786909732,379.13322327463874,78.58,0.0,0.0005178306348604389,0.20019785329178413,295.0
501994,459,2011-03-30 18:21:04.401744168,United Kingdom,6,36,156.01999999999998,61.6,3.3433333333333337,6.46,0.73,20072,200,ITEM 20072,0,,0.0,5.056373185770109,6.0,8.849315068493151,0.39482117677220874,18,2,0,3,95,UK,3,1,0,111.39063099358528,353.9228187353506,56.46,0.3333333333333333,-0.23228812889977069,0.2016313677367254,1463.0
502880,433,2011-03-30 19:09:15.209090656,United Kingdom,3,16,27.700000000000003,11.97,2.0866666666666664,3.99,0.81,20019,200,ITEM 20019,0,,0.0,3.3568971227655755,5.333333333333333,4.925925925925926,0.43212996389891695,19,2,0,3,95,UK,10,2,0,2.856191218407407,422.6664932529976,77.307,0.2,0.49553815334183204,0.2016313677367254,1463.0
502942,30,2011-03-30 19:51:16.514780312,Spain,1,4,13.12,13.12,3.28,3.28,3.28,20087,200,ITEM 20087,0,,0.0,2.647592232065096,4.0,1.0,1.0,19,2,0,3,95,EU,6,1,0,81.65189463031722,316.6424772633239,59.74666666666667,0.16666666666666666,0.16112531969309474,0.2016313677367254,1463.0
500979,51,2011-03-30 20:26:14.282560880,United Kingdom,1,8,54.4,54.4,6.8,6.8,6.8,20021,200,ITEM 20021,0,,0.0,4.014579593753238,8.0,1.0,1.0,20,2,0,3,95,UK,10,1,0,89.99258457587902,406.37178765993207,76.749,0.1,-0.9710144927536231,0.2016313677367254,1463.0
500798,89,2011-03-30 22:37:34.310636728,United Kingdom,4,35,122.99,37.2,3.605,4.34,2.51,20007,200,ITEM 20007,0,,0.0,4.820200917191751,8.75,1.7290836653386454,0.30246361492804297,22,2,0,3,95,UK,6,1,0,65.53621339993362,279.95265742077663,92.06833333333333,0.16666666666666666,-0.002935660115795269,0.2016313677367254,1463.0
502236,144,2011-03-31 05:49:52.063088552,Spain,1,9,6.209999999999999,6.209999999999999,0.69,0.69,0.69,20018,200,ITEM 20018,1,2011-05-13 09:40:33.515646974,9.0,1.9754689512968575,9.0,1.0,1.0,5,3,0,3,96,EU,9,3,0,16.144361871417686,441.2479635355128,78.07111111111111,0.3333333333333333,0.8045325779036827,0.2016313677367254,1463.0
501349,73,2011-03-31 06:16:13.781483400,United Kingdom,4,18,51.81,25.299999999999997,3.32,5.74,1.74,20021,200,ITEM 20021,0,,0.0,3.966700566718842,4.5,3.298850574712644,0.4883227176220806,6,3,0,3,96,UK,9,3,0,49.87480317781236,450.34201176261973,95.60888888888888,0.3333333333333333,0.18480056643851783,0.2016313677367254,1463.0
500331,239,2011-03-31 08:51:32.676260832,United Kingdom,6,35,90.36,32.41,2.455,4.63,0.94,20041,200,ITEM 20041,0,,0.0,4.5148077459077,5.833333333333333,4.925531914893617,0.35867640548915447,8,3,0,3,96,UK,6,2,0,6.934248054910926,426.7962575588321,47.38999999999999,0.3333333333333333,0.21773006666089523,0.2016313677367254,1463.0
500042,443,2011-03-31 12:16:08.222443616,Spain,4,24,146.03,57.9,6.895,13.04,4.08,20115,201,ITEM 20115,0,,0.0,4.990636647589566,6.0,3.1960784313725488,0.3964938711223721,12,3,0,3,96,EU,4,1,0,43.08043557255597,383.2270925414685,35.2425,0.25,-0.6708237986270023,0.20019785329178413,295.0
501917,212,2011-03-31 18:41:45.350865728,United Kingdom,3,23,87.73,43.010000000000005,3.97,4.41,3.59,20068,200,ITEM 20068,0,,0.0,4.485598050847247,7.666666666666667,1.2284122562674096,0.4902541889889434,18,3,0,3,96,UK,7,0,0,53.30237465559037,435.9018717102128,74.11857142857141,0.0,-0.16321930522407846,0.2016313677367254,1463.0
503487,432,2011-03-31 21:15:40.477925576,United Kingdom,5,30,132.34,46.64,4.394,6.96,2.1,20073,200,ITEM 20073,0,,0.0,4.892902257189914,6.0,3.314285714285714,0.35242557050022666,21,3,0,3,96,UK,6,4,0,59.29956834176357,437.8341296093473,90.44333333333334,0.6666666666666666,-0.35510956379275016,0.2016313677367254,1463.0
502308,413,2011-03-31 22:00:24.680038568,United Kingdom,6,35,130.16,49.49,4.055,7.73,1.26,20097,200,ITEM 20097,0,,0.0,4.876417951976448,5.833333333333333,6.134920634920635,0.3802243392747388,22,3,0,3,96,UK,7,3,0,8.547556544769352,375.5186657008193,92.46000000000001,0.42857142857142855,-0.055251530260651105,0.2016313677367254,1463.0
500328,440,2011-04-01 07:39:30.472513080,United Kingdom,4,28,183.82999999999998,110.19999999999999,5.05,11.02,1.66,20020,200,ITEM 20020,0,,0.0,5.219436483694589,7.0,6.63855421686747,0.5994668987651635,7,4,0,4,97,UK,9,1,0,123.41153351120643,431.71998051670437,87.16444444444444,0.1111111111111111,-1.0701576576576577,0.2016313677367254,1463.0
503779,403,2011-04-01 08:38:46.697801632,Spain,2,14,51.74,44.5,3.13,4.45,1.81,20071,200,ITEM 20071,0,,0.0,3.965374180925141,7.0,2.458563535911602,0.8600695786625434,8,4,0,4,97,EU,5,1,0,52.528058071950554,439.34883316178053,70.83000000000001,0.2,-0.16243540777353394,0.2016313677367254,1463.0
500758,199,2011-04-01 14:30:12.550980824,United Kingdom,5,30,204.56,102.30000000000001,6.874,10.23,1.9,20057,200,ITEM 20057,1,2011-04-29 05:30:08.184704253,6.0,5.325737962124029,6.0,5.38421052631579,0.5000977708251858,14,4,0,4,97,UK,6,1,0,49.68817062351139,323.44668955072393,106.36166666666666,0.16666666666666666,-1.0564994470694682,0.2016313677367254,1463.0
502416,20,2011-04-01 16:00:12.664420168,United Kingdom,6,47,191.47,78.21000000000001,3.4933333333333336,7.11,1.57,20011,200,ITEM 20011,0,,0.0,5.259940297427033,7.833333333333333,4.528662420382165,0.40847130098709983,16,4,0,4,97,UK,10,3,0,48.84890372423778,451.3030751035238,94.984,0.3,-0.19878537440520905,0.2016313677367254,1463.0
502860,480,2011-04-01 20:05:11.386943680,United Kingdom,6,33,75.77,30.599999999999998,2.1199999999999997,4.26,0.73,20023,200,ITEM 20023,0,,0.0,4.3408139388398075,5.5,5.835616438356165,0.4038537679820509,20,4,0,4,97,UK,9,2,0,30.61789258206315,346.8655332273686,98.09111111111112,0.2222222222222222,0.34477689380837084,0.2016313677367254,1463.0
501436,95,2011-04-02 12:03:31.727966160,Spain,3,16,86.51,48.580000000000005,6.6433333333333335,10.6,2.39,20057,200,ITEM 20057,1,2011-04-24 07:18:53.965469982,7.0,4.47175307254774,5.333333333333333,4.435146443514644,0.5615535776210843,12,5,1,4,98,EU,5,0,0,315.3486451702318,429.4043246757211,74.65,0.0,-0.6270453263118301,0.2016313677367254,1463.0
502290,82,2011-04-02 14:48:11.074583184,EIRE,1,9,28.53,28.53,3.17,3.17,3.17,20006,200,ITEM 20006,0,,0.0,3.3854066957558313,9.0,1.0,1.0,14,5,1,4,98,EU,5,1,0,14.136536757378796,280.41798069042864,138.7,0.2,0.15691489361702116,0.2016313677367254,1463.0
501006,343,2011-04-02 17:09:15.863874584,EIRE,6,38,196.75,79.53,4.465,7.79,1.19,20040,200,ITEM 20040,0,,0.0,5.2870036066477635,6.333333333333333,6.546218487394959,0.40421855146124525,17,5,1,4,98,EU,5,1,0,25.861859466037686,271.24657420358983,54.041999999999994,0.2,-0.4519223673529629,0.2016313677367254,1463.0
500859,174,2011-04-02 22:17:52.274098352,France,1,5,24.700000000000003,24.700000000000003,4.94,4.94,4.94,20113,201,ITEM 20113,0,,0.0,3.246490991901174,5.0,1.0,1.0,22,5,1,4,98,EU,16,6,0,8.066242786171204,450.2120530196652,82.55125,0.375,-0.4768310911808673,0.20019785329178413,295.0
501287,110,2011-04-03 00:34:55.565448456,France,6,30,129.96,77.5,4.548333333333334,11.05,0.82,20067,200,ITEM 20067,0,,0.0,4.874891933062879,5.0,13.475609756097562,0.5963373345644813,0,6,1,4,99,EU,10,2,0,35.248172163811205,304.3970119358544,61.17100000000001,0.2,-0.19464999770188918,0.2016313677367254,1463.0
500132,163,2011-04-03 07:45:06.317277344,United Kingdom,6,26,141.9,51.66,4.496666666666667,8.61,0.92,20040,200,ITEM 20040,0,,0.0,4.9621450849358215,4.333333333333333,9.358695652173912,0.3640591966173361,7,6,1,4,99,UK,5,1,0,27.487633341128426,433.43910463946,72.756,0.2,-0.6108525371778863,0.2016313677367254,1463.0
500456,422,2011-04-03 10:32:23.353243792,Germany,1,4,29.2,29.2,7.3,7.3,7.3,20047,200,ITEM 20047,0,,0.0,3.407841924380824,4.0,1.0,1.0,10,6,1,4,99,EU,7,5,0,26.494821866273703,451.7549669645029,67.53714285714285,0.7142857142857143,-1.2222222222222219,0.2016313677367254,1463.0
503344,172,2011-04-03 10:54:16.893461544,United Kingdom,4,20,92.97,52.92,3.435,5.88,1.53,20081,200,ITEM 20081,0,,0.0,4.542975582394973,5.0,3.8431372549019605,0.569215876089061,10,6,1,4,99,UK,7,1,0,39.379364953820414,398.86840015173385,79.32714285714285,0.14285714285714285,-0.25052121864281385,0.2016313677367254,1463.0
503169,36,2011-04-03 11:43:04.553021448,France,1,2,6.22,6.22,3.11,3.11,3.11,20116,201,ITEM 20116,0,,0.0,1.9768549529047348,2.0,1.0,1.0,11,6,1,4,99,EU,2,1,0,8.625990642075648,72.72793360334487,62.97,0.5,0.17941952506596315,0.20019785329178413,295.0
500679,439,2011-04-03 13:22:31.056994600,United Kingdom,3,16,27.060000000000002,12.96,3.1533333333333338,6.45,0.85,20111,201,ITEM 20111,0,,0.0,3.334345074674315,5.333333333333333,7.588235294117648,0.4789356984478936,13,6,1,4,99,UK,9,5,0,55.26505637100162,397.2542386016404,92.65444444444445,0.5555555555555556,0.5402259791011809,0.20019785329178413,295.0
501277,110,2011-04-03 20:46:37.407930944,United Kingdom,1,4,6.28,6.28,1.57,1.57,1.57,20086,200,ITEM 20086,0,,0.0,1.9851308622085946,4.0,1.0,1.0,20,6,1,4,99,UK,11,2,0,0.8414565102139815,305.23846844606834,67.42454545454547,0.18181818181818182,0.5558698727015559,0.2016313677367254,1463.0
503673,161,2011-04-04 02:07:26.044390064,Germany,2,16,22.1,12.0,1.505,2.0,1.01,20065,200,ITEM 20065,0,,0.0,3.139832617527748,8.0,1.9801980198019802,0.5429864253393665,2,0,0,4,100,EU,6,1,0,79.45796233737435,446.2792176048981,54.605,0.16666666666666666,0.5929268741941426,0.2016313677367254,1463.0
503050,6,2011-04-04 12:38:29.315629984,United Kingdom,1,5,12.25,12.25,2.45,2.45,2.45,20018,200,ITEM 20018,0,,0.0,2.583997552432231,5.0,1.0,1.0,12,0,0,4,100,UK,2,0,0,150.84421537979898,216.4269244046513,135.095,0.0,0.30594900849858364,0.2016313677367254,1463.0
501216,55,2011-04-04 14:59:21.297494840,Spain,5,25,64.28999999999999,35.21,2.818,5.47,0.78,20062,200,ITEM 20062,1,2011-04-25 21:19:23.129118979,5.0,4.178838885198542,5.0,7.012820512820512,0.5476745994711465,14,0,0,4,100,EU,7,1,0,57.65240234398815,302.4634140441802,108.06714285714285,0.14285714285714285,0.18748815165876787,0.2016313677367254,1463.0
503439,64,2011-04-04 18:24:16.407861448,Spain,4,21,89.73,56.7,3.3675,5.67,0.94,20072,200,ITEM 20072,0,,0.0,4.507888063181538,5.25,6.031914893617022,0.6318956870611836,18,0,0,4,100,EU,3,2,0,325.5999380293523,450.67889383972295,115.35333333333334,0.6666666666666666,-0.21191247974068061,0.2016313677367254,1463.0
503823,218,2011-04-04 19:41:38.740372512,United Kingdom,2,18,51.800000000000004,33.2,3.0050000000000003,4.15,1.86,20073,200,ITEM 20073,1,2011-05-24 16:59:37.579523558,8.0,3.966511190712216,9.0,2.231182795698925,0.640926640926641,19,0,0,4,100,UK,10,1,0,38.232926901461205,453.1007587590026,94.24799999999999,0.1,0.06582506762849416,0.2016313677367254,1463.0
501219,415,2011-04-04 20:30:27.435427136,Spain,5,22,76.24000000000001,31.78,3.218,6.0,1.5,20100,201,ITEM 20100,0,,0.0,4.346917457560314,4.4,4.0,0.4168415529905561,20,0,0,4,100,EU,2,1,0,210.40193220929194,293.4240536331225,82.58,0.5,-0.008599021034528365,0.20019785329178413,295.0
501268,223,2011-04-04 21:23:53.055108672,EIRE,6,30,239.41,120.01,7.801666666666667,13.43,2.37,20045,200,ITEM 20045,0,,0.0,5.482345799133678,5.0,5.666666666666666,0.5012739651643624,21,0,0,4,100,EU,11,0,0,23.40572656076435,417.64533574925844,60.83181818181819,0.0,-1.402508780732564,0.2016313677367254,1463.0
500198,140,2011-04-05 06:56:24.451277640,United Kingdom,5,29,78.13000000000001,24.4,2.82,4.88,2.05,20016,200,ITEM 20016,0,,0.0,4.371092069621102,5.8,2.380487804878049,0.3123000127991808,6,1,0,4,101,UK,4,1,0,36.64608512347759,397.763660950257,75.52250000000001,0.25,0.27824480369515003,0.2016313677367254,1463.0
503834,237,2011-04-05 08:42:47.723375864,Germany,2,10,45.02,39.92,3.77,4.99,2.55,20093,200,ITEM 20093,0,,0.0,3.82907608460722,5.0,1.9568627450980394,0.8867170146601511,8,1,0,4,101,EU,4,2,0,257.9728664513088,308.690095734883,82.0325,0.5,-0.3990055935363581,0.2016313677367254,1463.0
502947,116,2011-04-05 08:58:18.085842600,United Kingdom,6,46,276.53,71.5,6.066666666666666,9.69,2.92,20060,200,ITEM 20060,1,2011-05-29 20:22:44.949577404,11.0,5.625929035451337,7.666666666666667,3.3184931506849313,0.25856145806964886,8,1,0,4,101,UK,3,1,0,126.27230477247319,346.16232896823067,60.156666666666666,0.3333333333333333,-0.7963492269715473,0.2016313677367254,1463.0
500364,399,2011-04-05 11:57:50.758140304,France,5,24,103.45,46.72,3.7979999999999996,5.84,2.6,20060,200,ITEM 20060,0,,0.0,4.648708488002574,4.8,2.246153846153846,0.4516191396810053,11,1,0,4,101,EU,5,3,0,202.60878275087575,447.81585687266767,124.26199999999999,0.6,-0.25348358172785646,0.2016313677367254,1463.0
502828,444,2011-04-05 19:16:22.101510560,United Kingdom,2,8,45.29,36.5,5.115,7.3,2.93,20087,200,ITEM 20087,0,,0.0,3.8349259550431793,4.0,2.4914675767918086,0.8059174210642526,19,1,0,4,101,UK,7,1,0,107.70976072103889,443.1539295360723,83.08571428571427,0.14285714285714285,-0.435499207606973,0.2016313677367254,1463.0
500802,162,2011-04-05 19:27:24.624691712,United Kingdom,1,8,30.08,30.08,3.76,3.76,3.76,20042,200,ITEM 20042,0,,0.0,3.436564525499447,8.0,1.0,1.0,19,1,0,4,101,UK,3,1,0,63.16672533550792,197.33956044392218,79.39333333333333,0.3333333333333333,-0.24092409240924084,0.2016313677367254,1463.0
501695,76,2011-04-05 22:28:21.130466256,United Kingdom,3,25,95.22999999999999,57.87,3.6999999999999997,6.43,1.44,20090,200,ITEM 20090,0,,0.0,4.566741159368309,8.333333333333334,4.465277777777778,0.6076866533655361,22,1,0,4,101,UK,5,1,0,43.67815971587875,438.09391210859843,71.78399999999999,0.2,-0.011471056824216674,0.2016313677367254,1463.0
